Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
MFIN,Financials,G211,Consumer Financing,Mandala Multifinance Tbk,S,06/30/2023,Dec,U,0,7256.62,4044.14,3212.49,1066.07,302.11,241.55,241.55,220.83,1212.26,12.95,2.36,1.26,8.0,18.0,55.0
POLA,Financials,G211,Consumer Financing,Pool Advista Finance Tbk,S,06/30/2023,Dec,U,0,246.81,9.24,237.57,7.5,-13.11,-15.83,-15.83,-4.86,87.04,-10.29,0.57,0.04,-5.0,-6.0,-177.0
TIFA,Financials,G211,Consumer Financing,KDB Tifa Finance Tbk,S,06/30/2023,Dec,U,0,1635.08,515.29,1119.79,80.11,35.3,29.67,29.67,16.23,315.24,26.87,1.38,0.46,4.0,5.0,72.0
TRUS,Financials,G211,Consumer Financing,Trust Finance Indonesia Tbk,S,06/30/2023,Dec,U,WTM,385.35,22.21,363.13,25.78,15.0,12.07,12.07,32.59,453.92,11.84,0.85,0.06,7.0,7.0,101.0
VRNA,Financials,G211,Consumer Financing,Verena Multi Finance Tbk,S,06/30/2023,Dec,U,0,2575.26,1858.29,716.97,150.86,29.58,28.02,28.02,7.91,126.06,11.51,0.72,2.59,2.0,6.0,30.0
WOMF,Financials,G211,Consumer Financing,Wahana Ottomitra Multiartha Tbk,S,06/30/2023,Dec,LR,0,6825.24,5281.29,1543.94,844.93,112.14,88.1,88.1,59.07,443.47,6.06,0.81,3.42,3.0,13.0,24.0
AMOR,Financials,G311,Investment Management,Ashmore Asset Management Indonesia Tbk,S,03/31/2023,Jun,U,0,348.3,83.44,264.87,246.79,84.49,66.77,66.77,44.85,119.19,24.41,9.19,0.32,29.0,38.0,40.0
PADI,Financials,G312,Investment Banking & Brokerage Services,Minna Padi Investama Sekuritas Tbk,S,06/30/2023,Dec,U,0,193.95,20.28,173.67,-7.37,-16.17,-16.16,-16.16,-4.11,15.36,-1.46,0.39,0.12,-24.0,-27.0,0.0
PANS,Financials,G312,Investment Banking & Brokerage Services,Panin Sekuritas Tbk,S,06/30/2023,Dec,U,0,2202.78,689.1,1513.68,207.51,110.71,92.01,87.58,286.85,2102.34,6.12,0.83,0.46,9.0,14.0,100.0
RELI,Financials,G312,Investment Banking & Brokerage Services,Reliance Sekuritas Indonesia Tbk,S,06/30/2023,Dec,U,0,774.81,135.87,638.94,10.38,22.69,22.04,22.05,22.94,354.97,21.71,1.4,0.21,5.0,6.0,398.0
TRIM,Financials,G312,Investment Banking & Brokerage Services,Trimegah Sekuritas Indonesia Tbk,S,06/30/2023,Dec,U,0,2927.7,1813.49,1114.21,296.29,70.55,59.0,58.97,28.0,156.73,8.71,1.56,1.63,7.0,18.0,67.0
YULE,Financials,G312,Investment Banking & Brokerage Services,Yulie Sekuritas Indonesia Tbk,S,06/30/2023,Dec,U,0,517.55,43.96,473.59,-8.49,-22.87,-20.04,-20.04,13.35,265.31,164.73,8.29,0.09,5.0,5.0,0.0
ABDA,Financials,G412,General Insurance,Asuransi Bina Dana Arta Tbk,S,06/30/2023,Dec,U,0,2574.47,1063.63,1510.84,498.32,41.41,37.82,37.82,99.25,2433.68,61.46,2.51,0.7,2.0,4.0,12.0
AHAP,Financials,G412,General Insurance,Asuransi Harta Aman Pratama Tbk,S,06/30/2023,Dec,U,0,969.59,766.46,203.13,440.6,-7.0,-7.0,-7.0,-3.84,41.45,-28.16,2.61,3.77,-2.0,-9.0,-4.0
AMAG,Financials,G412,General Insurance,Asuransi Multi Artha Guna Tbk,S,06/30/2023,Dec,U,WTM,5150.8,3479.69,1671.11,1628.35,58.92,55.99,55.99,28.97,334.12,11.88,1.03,2.08,3.0,9.0,9.0
ASBI,Financials,G412,General Insurance,Asuransi Bintang Tbk,S,06/30/2023,Dec,U,0,999.48,627.05,372.42,258.23,4.77,4.38,4.38,16.18,1068.99,36.78,0.56,1.68,1.0,2.0,2.0
ASDM,Financials,G412,General Insurance,Asuransi Dayin Mitra Tbk,S,06/30/2023,Dec,U,0,1143.59,783.46,360.14,762.54,9.93,8.67,8.67,105.02,1875.71,9.14,0.51,2.18,2.0,6.0,3.0
ASJT,Financials,G412,General Insurance,Asuransi Jasa Tania Tbk,S,06/30/2023,Dec,U,0,536.21,215.03,321.18,0.0,0.14,0.11,0.11,0.41,229.42,276.24,0.49,0.67,0.0,0.0,0.0
ASMI,Financials,G412,General Insurance,Asuransi Maximus Graha Persada Tbk,S,06/30/2023,Dec,U,0,1072.1,665.21,403.41,695.0,21.05,25.37,25.37,-0.47,45.03,-106.41,1.11,1.65,0.0,-1.0,-1.0
ASRM,Financials,G412,General Insurance,Asuransi Ramayana Tbk,S,06/30/2023,Dec,U,0,1881.51,1240.33,641.18,1252.75,56.66,48.9,48.9,304.05,2107.18,5.43,0.78,1.93,5.0,14.0,7.0
BHAT,Financials,G413,Life Insurance,Bhakti Multi Artha Tbk,S,06/30/2023,Dec,U,0,1037.1,504.24,532.86,63.7,1.46,1.46,1.4,0.17,106.57,2918.02,4.65,0.95,0.0,0.0,1.0
JMAS,Financials,G413,Life Insurance,Asuransi Jiwa Syariah Jasa Mitra Abadi Tbk,S,03/31/2023,Dec,U,0,304.88,192.68,117.86,14.83,1.02,1.02,1.02,3.2,117.86,19.37,0.53,1.63,1.0,3.0,22.0
LIFE,Financials,G413,Life Insurance,Asuransi Jiwa Sinarmas MSIG Tbk,S,06/30/2023,Dec,U,0,15395.63,7789.46,7599.48,1653.09,194.63,157.96,157.96,158.13,3618.8,38.26,1.67,1.02,2.0,4.0,20.0
LPGI,Financials,G412,General Insurance,Lippo General Insurance Tbk,S,06/30/2023,Dec,U,0,3010.72,2168.48,842.25,2226.79,28.41,25.47,25.47,21.92,2807.49,241.81,1.89,2.57,0.0,1.0,0.0
MREI,Financials,G414,Reasurance,Maskapai Reasuransi Indonesia Tbk,S,06/30/2023,Dec,U,0,4521.74,3011.77,1472.41,1486.76,33.88,42.37,42.37,4.23,2843.63,460.21,0.68,2.05,0.0,0.0,0.0
MTWI,Financials,G412,General Insurance,Malacca Trust Wuwungan Insurance Tbk,S,06/30/2023,Dec,U,0,1079.46,802.33,277.13,349.41,9.36,9.36,9.36,1.75,94.76,49.75,0.92,2.9,0.0,2.0,1.0
PNIN,Financials,G412,General Insurance,Paninvest Tbk,S,06/30/2023,Dec,U,0,37017.84,4120.92,32842.68,1285.79,139.92,932.84,590.56,310.08,8072.78,3.4,0.13,0.13,3.0,4.0,98.0
PNLF,Financials,G413,Life Insurance,Panin Financial Tbk,S,06/30/2023,Dec,U,0,35337.26,4156.58,31162.94,2053.98,1072.2,1064.8,992.38,59.23,973.17,4.93,0.3,0.13,5.0,6.0,92.0
TUGU,Financials,G412,General Insurance,Asuransi Tugu Pratama Indonesia Tbk,S,06/30/2023,Dec,U,0,23527.37,13365.65,10161.71,3937.82,1310.2,1037.1,1033.99,334.64,2857.97,3.65,0.43,1.32,5.0,12.0,30.0
VINS,Financials,G412,General Insurance,Victoria Insurance Tbk,S,06/30/2023,Dec,U,0,211.82,59.36,152.45,0.0,3.78,3.78,3.78,7.17,104.38,26.52,1.82,0.39,5.0,7.0,0.0
APIC,Financials,G511,Financial Holdings,Pacific Strategic Financial Tbk,S,06/30/2023,Dec,U,0,6999.31,4609.95,2389.36,1027.97,107.94,103.14,101.2,14.2,203.07,77.13,5.39,1.93,2.0,7.0,16.0
BCAP,Financials,G511,Financial Holdings,MNC Kapital Indonesia Tbk,S,06/30/2023,Dec,U,0,24829.12,18626.29,6202.83,1184.61,72.71,62.82,53.98,3.19,145.54,17.53,0.38,3.0,1.0,2.0,11.0
BPII,Financials,G511,Financial Holdings,Batavia Prosperindo Internasional Tbk,S,06/30/2023,Dec,U,0,3374.35,1779.68,1594.67,456.58,92.57,67.61,50.07,1127.01,3093.46,9.23,3.36,1.12,17.0,36.0,127.0
CASA,Financials,G511,Financial Holdings,Capital Financial Indonesia Tbk,S,06/30/2023,Dec,U,0,35125.88,23390.29,9125.8,3451.08,45.33,39.48,34.89,0.73,167.52,792.27,3.43,2.56,0.0,0.0,1.0
DNET,Financials,G512,Investment Companies,PT Indoritel Makmur Internasional Tbk.,S,06/30/2023,Dec,U,0,18879.31,6063.49,12815.82,670.26,515.37,498.08,459.47,79.98,903.54,57.51,5.09,0.47,6.0,9.0,169.0
GSMF,Financials,G511,Financial Holdings,Equity Development Investment Tbk,S,06/30/2023,Dec,U,0,5929.41,3365.63,2563.78,480.9,-14.65,-17.42,-18.67,-0.25,180.16,-263.16,0.37,1.31,0.0,0.0,-1.0
LPPS,Financials,G512,Investment Companies,PT Lenox Pasifik Investama Tbk,S,06/30/2023,Dec,U,0,981.03,0.04,980.99,0.12,-11.26,-11.25,-11.25,-71.08,379.02,-0.9,0.17,0.0,-19.0,-19.0,-153311.0
MGNA,Financials,G512,Investment Companies,PT Magna Investama Mandiri Tbk,S,06/30/2023,Dec,U,0,139.35,97.48,41.87,21.16,-4.22,-2.95,-2.91,-1.27,12.28,-39.28,4.07,2.33,-3.0,-10.0,-21.0
NICK,Financials,G512,Investment Companies,PT Charnic Capital Tbk.,S,06/30/2023,Dec,U,0,193.63,1.88,191.75,-69.43,-71.72,-71.72,-71.72,-180.62,294.48,-1.08,0.66,0.01,-61.0,-61.0,0.0
OCAP,Financials,G511,Financial Holdings,Onix Capital Tbk,S,06/30/2023,Dec,U,0,12.28,231.77,-219.49,12.28,7.2,7.2,7.2,-57.88,-803.4,-2.75,-0.2,-1.06,-129.0,0.0,-129.0
PEGE,Financials,G511,Financial Holdings,Panca Global Kapital Tbk,S,06/30/2023,Dec,U,WTM,326.77,74.31,252.46,-28.58,-33.23,-33.1,-33.1,-32.78,89.1,-9.33,3.43,0.29,-28.0,-37.0,0.0
PLAS,Financials,G511,Financial Holdings,Polaris Investama Tbk,S,06/30/2020,Dec,U,0,185.25,31.27,153.99,1.98,-1.44,-1.49,-1.49,-0.32,130.03,0.0,0.38,0.2,0.0,0.0,-19.0
POOL,Financials,G511,Financial Holdings,Pool Advista Indonesia Tbk,S,09/30/2022,Dec,U,0,435.52,11.5,424.02,12.17,0.84,0.84,-0.98,-15.19,181.1,-3.29,0.28,0.03,-8.0,-8.0,-292.0
SFAN,Financials,G511,Financial Holdings,Surya Fajar Capital Tbk,S,06/30/2023,Dec,U,0,239.07,68.74,170.33,3.77,-15.84,-15.84,-14.43,-1.22,125.25,-1546.79,15.05,0.4,-1.0,-1.0,-44.0
SMMA,Financials,G511,Financial Holdings,Sinarmas Multiartha Tbk,S,06/30/2023,Dec,U,0,111104.98,86882.95,24222.03,10715.64,608.76,543.96,511.88,173.03,3803.91,75.13,3.42,3.59,1.0,5.0,10.0
SRTG,Financials,G512,Investment Companies,PT Saratoga Investama Sedaya Tbk.,S,06/30/2023,Dec,U,0,48603.56,2015.66,46587.9,1607.97,-13528.84,-12216.4,-12215.68,-804.26,3434.46,-2.0,0.47,0.04,-22.0,-23.0,-678.0
STAR,Financials,G511,Financial Holdings,Buana Artha Anugerah Tbk,S,06/30/2023,Dec,U,0,511.9,2.75,509.14,2.3,1.02,1.02,1.02,0.41,106.07,314.31,1.22,0.01,0.0,0.0,85.0
VICO,Financials,G511,Financial Holdings,Victoria Investama Tbk,S,06/30/2023,Dec,U,0,29607.55,23429.04,5053.65,427.96,116.77,97.71,55.02,9.34,332.1,17.67,0.5,4.64,0.0,3.0,33.0
IMJS,Financials,G211,Consumer Financing,Indomobil Multi Jasa Tbk,S,06/30/2023,Dec,U,0,27287.24,22801.93,4485.31,2529.9,164.26,106.01,124.63,17.8,518.27,18.88,0.65,5.08,1.0,3.0,6.0
GWSA,Properties & Real Estate,H111,Real Estate Development & Management,Greenwood Sejahtera Tbk,S,06/30/2023,Dec,U,0,7843.16,785.95,7057.21,26.24,30.6,30.6,31.31,2.65,904.68,63.41,0.19,0.11,0.0,0.0,79.0
KOTA,Properties & Real Estate,H111,Real Estate Development & Management,DMS Propertindo Tbk,S,06/30/2023,Dec,U,0,1535.95,307.1,1228.85,12.49,-9.43,-9.43,-9.43,-1.33,116.52,-37.65,0.43,0.25,-1.0,-1.0,-112.0
ADCP,Properties & Real Estate,H111,Real Estate Development & Management,Adhi Commuter Properti Tbk,S,06/30/2023,Dec,U,0,6277.01,3798.31,2478.71,210.45,20.87,20.71,20.71,3.97,111.54,14.62,0.52,1.53,1.0,4.0,42.0
AMAN,Properties & Real Estate,H111,Real Estate Development & Management,Makmur Berkah Amanda Tbk,S,06/30/2023,Dec,U,0,979.31,300.01,679.3,69.27,29.19,27.02,28.37,15.01,175.37,8.46,0.72,0.44,6.0,9.0,84.0
APLN,Properties & Real Estate,H111,Real Estate Development & Management,Agung Podomoro Land Tbk,S,06/30/2023,Dec,LR,WTM,27856.77,15507.16,12349.6,1868.87,14.83,-60.44,-103.37,95.85,544.05,1.49,0.26,1.26,0.0,0.0,0.0
ARMY,Properties & Real Estate,H111,Real Estate Development & Management,Armidian Karyatama Tbk,S,09/30/2021,Dec,U,0,1713.25,237.05,1476.2,41.34,3.35,3.35,3.35,0.61,163.91,0.0,0.31,0.16,0.0,0.0,13.0
ASPI,Properties & Real Estate,H111,Real Estate Development & Management,Andalan Sakti Primaindo Tbk,S,06/30/2023,Dec,U,0,92.99,23.23,69.75,5.62,-0.59,-0.59,-0.44,-4.83,102.3,-89.85,4.24,0.33,-4.0,-5.0,-59.0
ASRI,Properties & Real Estate,H111,Real Estate Development & Management,Alam Sutera Realty Tbk,S,06/30/2023,Dec,U,0,22318.95,11507.64,10811.31,1597.5,169.93,168.83,167.3,52.75,550.21,3.47,0.33,1.06,5.0,10.0,65.0
ATAP,Properties & Real Estate,H111,Real Estate Development & Management,Trimitra Prawara Goldland Tbk,S,06/30/2023,Dec,U,0,114.98,35.07,79.91,14.3,0.77,0.29,0.29,1.8,63.93,32.76,0.92,0.44,2.0,3.0,16.0
BAPA,Properties & Real Estate,H111,Real Estate Development & Management,Bekasi Asri Pemula Tbk,S,06/30/2023,Dec,U,0,136.15,6.82,129.33,6.55,0.41,0.41,0.41,-1.81,195.43,-39.22,0.36,0.05,-1.0,-1.0,-18.0
BAPI,Properties & Real Estate,H111,Real Estate Development & Management,Bhakti Agung Propertindo Tbk,S,12/31/2022,Dec,U,0,663.26,235.52,427.74,11.03,0.18,-0.1,-0.1,-0.02,76.49,-2857.61,0.65,0.55,0.0,0.0,-1.0
BBSS,Properties & Real Estate,H111,Real Estate Development & Management,Bumi Benowo Sukses Sejahtera Tbk,S,06/30/2023,Dec,U,0,252.43,4.58,247.85,0.2,-0.92,-0.94,-0.94,-0.43,51.64,-240.21,2.01,0.02,-1.0,-1.0,-1045.0
BCIP,Properties & Real Estate,H111,Real Estate Development & Management,Bumi Citra Permai Tbk,S,06/30/2023,Dec,U,0,910.76,438.74,472.02,42.5,10.22,7.99,7.36,10.98,330.1,6.1,0.2,0.93,2.0,3.0,37.0
BEST,Properties & Real Estate,H111,Real Estate Development & Management,Bekasi Fajar Industrial Estate Tbk,S,06/30/2023,Dec,U,0,6011.76,1554.61,4457.15,312.13,137.23,128.97,128.97,3.37,462.01,48.69,0.35,0.35,1.0,1.0,10.0
BIKA,Properties & Real Estate,H111,Real Estate Development & Management,Binakarya Jaya Abadi Tbk,S,06/30/2023,Dec,U,0,2950.67,3338.23,-387.56,61.64,-59.49,-59.49,12.67,-169.32,-654.35,-0.43,-0.11,-8.61,-3.0,0.0,-163.0
BIPP,Properties & Real Estate,H111,Real Estate Development & Management,Bhuwanatala Indah Permai Tbk,S,06/30/2023,Dec,U,0,1923.1,858.17,1064.93,140.0,2.15,-2.77,-14.39,-4.49,211.77,-11.14,0.24,0.81,-1.0,-2.0,-16.0
BKDP,Properties & Real Estate,H111,Real Estate Development & Management,Bukit Darmo Property Tbk,S,06/30/2023,Dec,U,0,762.78,370.1,392.67,16.28,-19.23,-20.57,-20.57,-4.19,52.26,-11.92,0.96,0.94,-4.0,-8.0,-194.0
BKSL,Properties & Real Estate,H111,Real Estate Development & Management,Sentul City Tbk,S,06/30/2023,Dec,U,0,20675.62,5591.22,15084.41,271.87,-214.19,-214.73,-205.88,-2.07,89.94,-26.53,0.61,0.37,-2.0,-2.0,-128.0
BSDE,Properties & Real Estate,H111,Real Estate Development & Management,Bumi Serpong Damai Tbk,S,06/30/2023,Dec,U,0,67627.62,27261.2,40366.42,4998.08,1359.63,1353.07,1200.9,149.75,1906.65,7.58,0.6,0.68,5.0,8.0,63.0
CITY,Properties & Real Estate,H111,Real Estate Development & Management,Natura City Developments Tbk,S,06/30/2023,Dec,U,0,938.88,94.74,844.14,22.95,-9.98,-10.5,-10.5,-3.51,156.17,-14.24,0.32,0.11,-2.0,-2.0,-83.0
COWL,Properties & Real Estate,H111,Real Estate Development & Management,Cowell Development Tbk,S,12/31/2019,Dec,U,0,2550.52,2569.8,-19.28,461.08,-928.27,-959.85,-959.83,-197.04,-3.96,0.0,-12.63,-133.29,-38.0,0.0,-208.0
CPRI,Properties & Real Estate,H111,Real Estate Development & Management,Capri Nusa Satu Properti Tbk,S,09/30/2022,Dec,U,0,209.46,25.69,183.77,2.89,-0.58,-0.65,-0.65,-1.51,75.52,-33.15,0.66,0.14,-2.0,-2.0,-127.0
CSIS,Properties & Real Estate,H111,Real Estate Development & Management,Cahayasakti Investindo Sukses Tbk,S,06/30/2023,Dec,U,0,565.39,252.56,312.83,19.44,2.38,2.38,0.69,7.67,239.35,7.57,0.24,0.81,2.0,3.0,52.0
CTRA,Properties & Real Estate,H111,Real Estate Development & Management,Ciputra Development Tbk,S,06/30/2023,Dec,U,0,42485.25,20962.77,21522.48,4469.5,968.41,832.48,778.99,88.34,1161.14,11.55,0.88,0.97,4.0,8.0,37.0
DADA,Properties & Real Estate,H111,Real Estate Development & Management,Diamond Citra Propertindo Tbk,S,03/31/2023,Dec,U,WTM,840.91,500.27,340.64,2.82,-3.87,-3.9,-3.65,-1.64,45.84,-30.55,1.09,1.47,-1.0,-4.0,-432.0
DART,Properties & Real Estate,H111,Real Estate Development & Management,Duta Anggada Realty Tbk,S,06/30/2023,Dec,U,0,6381.93,4496.87,1885.06,7.5,-182.26,-197.28,-197.28,-128.39,600.07,-1.15,0.25,2.39,-6.0,-21.0,-5378.0
DILD,Properties & Real Estate,H111,Real Estate Development & Management,Intiland Development Tbk,S,06/30/2023,Dec,U,0,15225.41,8864.24,6361.17,2499.49,574.85,476.09,39.56,10.0,613.67,20.0,0.33,1.39,1.0,2.0,4.0
DMAS,Properties & Real Estate,H111,Real Estate Development & Management,Puradelta Lestari Tbk,S,06/30/2023,Dec,U,0,7021.27,696.1,6325.17,968.65,615.41,600.55,599.89,24.01,131.23,7.29,1.33,0.11,16.0,18.0,119.0
DUTI,Properties & Real Estate,H111,Real Estate Development & Management,Duta Pertiwi Tbk,S,06/30/2023,Dec,U,0,15608.1,4619.84,10988.26,1905.05,618.04,616.34,513.13,542.12,5939.6,8.49,0.77,0.42,6.0,9.0,53.0
ELTY,Properties & Real Estate,H111,Real Estate Development & Management,Bakrieland Development Tbk,S,12/31/2022,Dec,U,0,9913.46,2671.61,7241.85,1027.23,-785.01,-789.62,-245.31,-5.64,166.4,-8.87,0.3,0.37,-2.0,-3.0,-24.0
EMDE,Properties & Real Estate,H111,Real Estate Development & Management,Megapolitan Developments Tbk,S,06/30/2023,Dec,U,0,3753.01,2158.46,1594.55,60.4,-31.7,-31.7,-31.64,-18.8,475.98,-6.28,0.25,1.35,-2.0,-4.0,-104.0
FMII,Properties & Real Estate,H111,Real Estate Development & Management,Fortune Mate Indonesia Tbk,S,06/30/2023,Dec,U,0,758.33,94.95,663.39,23.94,11.99,11.39,11.39,9.28,212.56,59.8,2.61,0.14,4.0,4.0,121.0
FORZ,Properties & Real Estate,H111,Real Estate Development & Management,Forza Land Indonesia Tbk,S,09/30/2020,Dec,U,0,596.7,305.17,291.53,11.4,5.7,5.7,5.68,6.37,146.94,0.0,0.34,1.05,2.0,4.0,111.0
GAMA,Properties & Real Estate,H111,Real Estate Development & Management,Aksara Global Development Tbk,S,09/30/2022,Dec,U,0,1376.92,328.54,1048.37,11.49,-22.24,-22.3,-21.88,-3.43,104.72,-5.25,0.17,0.31,-2.0,-3.0,-299.0
GMTD,Properties & Real Estate,H111,Real Estate Development & Management,Gowa Makassar Tourism Development Tbk,S,06/30/2023,Dec,U,0,1311.82,707.74,604.08,163.06,38.14,37.95,37.95,399.36,5949.29,37.18,2.5,1.17,3.0,7.0,25.0
GPRA,Properties & Real Estate,H111,Real Estate Development & Management,Perdana Gapuraprima Tbk,S,06/30/2023,Dec,U,0,1859.71,642.35,1217.36,189.01,38.86,38.86,39.0,19.96,284.65,5.06,0.35,0.53,5.0,7.0,45.0
HOMI,Properties & Real Estate,H111,Real Estate Development & Management,Grand House Mulia Tbk,S,06/30/2023,Dec,A,WTM,261.52,131.98,129.54,22.59,3.18,2.62,2.62,4.94,82.25,105.25,6.32,1.02,3.0,6.0,34.0
INDO,Properties & Real Estate,H112,Real Estate Services,PT Royalindo Investa Wijaya Tbk,S,06/30/2023,Dec,U,WTM,987.88,2.34,985.55,6.18,7.49,7.24,7.24,5.51,224.86,17.79,0.44,0.0,2.0,2.0,391.0
INPP,Properties & Real Estate,H111,Real Estate Development & Management,Indonesian Paradise Property Tbk,S,06/30/2023,Dec,U,0,9088.98,3299.13,5789.85,537.59,106.36,119.78,81.98,9.09,517.78,53.27,0.93,0.57,1.0,2.0,19.0
IPAC,Properties & Real Estate,H111,Real Estate Development & Management,Era Graharealty Tbk,S,06/30/2023,Dec,U,0,38.33,7.61,30.72,11.62,0.32,0.18,0.18,4.39,32.34,28.28,3.83,0.25,11.0,14.0,36.0
JRPT,Properties & Real Estate,H111,Real Estate Development & Management,Jaya Real Property Tbk,S,06/30/2023,Dec,U,0,12562.12,3816.33,8745.79,1089.68,436.28,429.19,424.79,66.72,636.06,9.89,1.04,0.44,7.0,10.0,84.0
KBAG,Properties & Real Estate,H111,Real Estate Development & Management,Karya Bersama Anugerah Tbk,S,06/30/2023,Dec,U,0,433.72,44.52,389.2,31.41,-0.23,-0.83,-0.83,0.32,54.43,154.38,0.92,0.11,1.0,1.0,7.0
KIJA,Properties & Real Estate,H111,Real Estate Development & Management,Kawasan Industri Jababeka Tbk,S,06/30/2023,Dec,U,0,13166.71,6217.8,6948.91,1747.0,393.48,381.55,204.98,9.47,333.68,16.06,0.46,0.89,1.0,3.0,11.0
LAND,Properties & Real Estate,H111,Real Estate Development & Management,Trimitra Propertindo Tbk,S,06/30/2023,Dec,U,0,741.94,275.79,466.15,23.61,-1.34,-1.79,-1.79,-1.98,166.92,-25.23,0.3,0.59,-1.0,-1.0,-23.0
LCGP,Properties & Real Estate,H111,Real Estate Development & Management,Eureka Prima Jakarta Tbk,S,09/30/2021,Dec,U,0,1632.53,40.03,1592.49,1.64,-1.3,-1.34,-1.32,0.06,282.86,0.0,0.4,0.03,0.0,0.0,20.0
LPCK,Properties & Real Estate,H111,Real Estate Development & Management,Lippo Cikarang Tbk,S,06/30/2023,Dec,U,0,9610.36,2902.26,6708.1,577.54,101.84,73.36,73.36,59.72,2503.4,16.66,0.4,0.43,2.0,2.0,28.0
LPKR,Properties & Real Estate,H111,Real Estate Development & Management,Lippo Karawaci Tbk,S,06/30/2023,Dec,U,0,49886.19,29501.97,20384.22,8076.24,1739.96,1394.05,1149.87,-4.74,287.51,-19.82,0.33,1.45,-1.0,-2.0,-4.0
LPLI,Properties & Real Estate,H111,Real Estate Development & Management,Star Pacific Tbk,S,06/30/2023,Dec,U,0,1239.15,20.18,1218.97,-6.39,109.78,103.24,103.24,128.63,1041.47,2.29,0.28,0.02,12.0,12.0,0.0
MDLN,Properties & Real Estate,H111,Real Estate Development & Management,Modernland Realty Tbk,S,06/30/2023,Dec,U,0,13624.85,9325.45,4299.4,320.47,103.9,92.85,92.85,-19.17,343.04,-4.23,0.24,2.17,-2.0,-6.0,-75.0
MKPI,Properties & Real Estate,H111,Real Estate Development & Management,Metropolitan Kentjana Tbk,S,06/30/2023,Dec,U,0,8666.51,2292.11,6374.4,1078.94,465.09,366.73,366.73,837.03,6722.68,33.39,4.16,0.36,9.0,12.0,74.0
MMLP,Properties & Real Estate,H111,Real Estate Development & Management,Mega Manunggal Property Tbk,S,06/30/2023,Dec,U,0,6662.4,2157.54,4504.86,173.05,67.81,66.4,43.93,14.91,653.91,28.17,0.64,0.48,2.0,2.0,59.0
MPRO,Properties & Real Estate,H111,Real Estate Development & Management,Maha Properti Indonesia Tbk,S,06/30/2023,Dec,U,0,1706.63,402.52,1304.11,1706.63,-21.39,-21.41,-21.41,-3.75,131.17,-1047.8,29.96,0.31,-2.0,-3.0,-2.0
MTLA,Properties & Real Estate,H111,Real Estate Development & Management,Metropolitan Land Tbk,S,06/30/2023,Dec,U,0,6983.69,2135.97,4847.72,612.98,200.46,171.89,134.88,54.81,633.26,7.04,0.61,0.44,6.0,9.0,68.0
MTSM,Properties & Real Estate,H111,Real Estate Development & Management,Metro Realty Tbk,S,06/30/2023,Dec,U,0,57.94,23.18,34.76,12.78,-1.08,-1.79,-1.79,-17.69,149.27,-19.22,2.28,0.67,-7.0,-12.0,-32.0
MYRX,Properties & Real Estate,H111,Real Estate Development & Management,Hanson International Tbk,S,09/30/2019,Dec,U,0,12904.25,4401.98,8502.27,923.01,117.26,98.13,77.43,-0.09,98.06,0.0,0.51,0.52,0.0,0.0,-1.0
MYRXP,Properties & Real Estate,H111,Real Estate Development & Management,Hanson International (Seri B) Tbk,S,09/30/2019,Dec,U,0,12904.25,4401.98,8502.27,923.01,117.26,98.13,77.43,-7.04,7584.57,0.0,0.01,0.52,0.0,0.0,-1.0
NIRO,Properties & Real Estate,H111,Real Estate Development & Management,City Retail Developments Tbk,S,06/30/2023,Dec,U,WTM,13000.84,6983.55,6017.29,552.45,-25.2,-77.22,-37.32,-5.84,271.06,-23.99,0.52,1.16,-1.0,-2.0,-23.0
NZIA,Properties & Real Estate,H111,Real Estate Development & Management,Nusantara Almazia Tbk,S,06/30/2023,Dec,U,0,619.48,109.99,509.49,24.0,-3.0,-3.29,-3.55,-1.83,231.84,-65.95,0.52,0.22,-1.0,-1.0,-17.0
OMRE,Properties & Real Estate,H111,Real Estate Development & Management,Indonesia Prima Property Tbk,S,06/30/2023,Dec,U,0,4027.87,337.16,3690.72,33.48,-70.98,-70.91,-70.56,-51.18,1253.12,-10.65,0.43,0.09,-4.0,-4.0,-450.0
PAMG,Properties & Real Estate,H111,Real Estate Development & Management,Bima Sakti Pertiwi Tbk,S,06/30/2023,Dec,U,0,581.18,159.09,422.08,26.69,-0.62,-0.73,-0.73,-0.62,135.07,-97.53,0.44,0.38,0.0,0.0,-7.0
PLIN,Properties & Real Estate,H111,Real Estate Development & Management,Plaza Indonesia Realty Tbk,S,06/30/2023,Dec,U,0,12126.65,1302.48,10824.18,615.2,282.05,274.11,274.11,184.99,3049.06,18.97,1.15,0.12,5.0,6.0,107.0
POLI,Properties & Real Estate,H111,Real Estate Development & Management,Pollux Hotels Group Tbk,S,06/30/2023,Dec,U,0,2869.34,939.73,1929.62,169.25,23.28,23.28,27.52,5.91,959.76,129.41,0.8,0.49,0.0,1.0,7.0
POLL,Properties & Real Estate,H111,Real Estate Development & Management,Pollux Properties Indonesia Tbk,S,06/30/2023,Dec,U,0,4824.98,3121.01,1703.97,117.32,4.29,4.29,8.71,58.06,204.83,3.1,0.88,1.83,2.0,5.0,77.0
