Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
PALM,Consumer Non-Cyclicals,D232,Plantations & Crops,Provident Agro Tbk,S,03/31/2023,Dec,U,0,6561.54,750.62,5810.92,0.3,47.84,47.93,47.93,-84.07,816.19,-6.24,0.64,0.13,-9.0,-10.0,-202837.0
IKAI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Intikeramik Alamasri Industri Tbk,S,03/31/2023,Dec,U,0,1221.91,483.48,738.43,53.77,-8.83,-8.75,-8.95,-2.54,55.5,-19.67,0.9,0.65,-3.0,-5.0,-63.0
AUTO,Consumer Cyclicals,E111,Auto Parts & Equipment,Astra Otoparts Tbk,S,03/31/2023,Dec,U,0,19249.44,5728.84,13520.6,4974.26,553.78,477.04,432.93,318.31,2805.26,6.5,0.74,0.42,8.0,11.0,31.0
BOLT,Consumer Cyclicals,E111,Auto Parts & Equipment,Garuda Metalindo Tbk,S,03/31/2023,Dec,U,0,1458.23,559.19,899.04,411.75,64.99,50.29,47.98,33.91,383.59,21.53,1.9,0.62,5.0,9.0,19.0
BRAM,Consumer Cyclicals,E112,Tires,Indo Kordsa Tbk,S,03/31/2023,Dec,U,0,4427.62,1003.05,3424.57,979.3,98.87,74.23,68.35,1108.13,7609.18,7.15,1.04,0.29,11.0,15.0,51.0
DRMA,Consumer Cyclicals,E111,Auto Parts & Equipment,Dharma Polimetal Tbk,S,03/31/2023,Dec,U,0,3372.75,1748.67,1624.07,1441.92,260.7,219.07,216.05,83.76,345.12,12.24,2.97,1.08,12.0,24.0,27.0
GDYR,Consumer Cyclicals,E112,Tires,Goodyear Indonesia Tbk,S,03/31/2023,Dec,A,0,1842.07,1158.91,683.16,660.06,5.99,3.8,3.8,-62.25,1666.23,-21.37,0.8,1.7,-1.0,-4.0,-4.0
GJTL,Consumer Cyclicals,E112,Tires,Gajah Tunggal Tbk,S,03/31/2023,Dec,U,0,19174.59,11783.42,7391.17,4445.16,351.34,262.96,265.69,-52.05,2120.97,-13.45,0.33,1.59,-1.0,-2.0,-4.0
INDS,Consumer Cyclicals,E111,Auto Parts & Equipment,Indospring Tbk,S,03/31/2023,Dec,U,0,3910.74,875.24,3035.5,1033.85,83.09,64.0,60.38,361.0,4625.53,6.4,0.5,0.29,6.0,8.0,23.0
LPIN,Consumer Cyclicals,E111,Auto Parts & Equipment,Multi Prima Sejahtera Tbk,S,03/31/2023,Dec,U,0,347.2,34.72,312.48,31.78,9.24,8.4,8.4,63.36,735.24,6.31,0.54,0.11,8.0,9.0,85.0
MASA,Consumer Cyclicals,E112,Tires,Multistrada Arah Sarana Tbk,S,03/31/2023,Dec,U,0,7190.68,2042.06,5148.62,1654.92,351.56,271.3,271.29,73.84,560.67,51.46,6.78,0.4,9.0,13.0,41.0
NIPS,Consumer Cyclicals,E111,Auto Parts & Equipment,Nipress Tbk,S,09/30/2018,Dec,A,WTP,2134.39,1165.97,968.42,809.09,12.34,3.1,3.1,9.59,592.18,0.0,0.48,1.2,1.0,2.0,2.0
PRAS,Consumer Cyclicals,E111,Auto Parts & Equipment,Prima Alloy Steel Universal Tbk,S,03/31/2023,Dec,U,0,1502.16,1152.56,349.6,19.69,-54.87,-44.53,-44.53,-193.15,498.68,-0.81,0.31,3.3,-9.0,-39.0,-688.0
SMSM,Consumer Cyclicals,E111,Auto Parts & Equipment,Selamat Sempurna Tbk,S,03/31/2023,Dec,U,0,4574.02,1027.49,3546.52,1278.49,300.18,245.02,221.58,147.31,615.86,10.56,2.52,0.29,19.0,24.0,66.0
CBMF,Consumer Cyclicals,E211,Home Furnishings,Cahaya Bintang Medan Tbk,S,03/31/2023,Dec,U,0,364.54,119.02,245.52,1.82,-4.08,-4.08,-4.08,-3.13,130.95,-15.98,0.38,0.48,-2.0,-2.0,-323.0
CINT,Consumer Cyclicals,E211,Home Furnishings,Chitose Internasional Tbk,S,03/31/2023,Dec,A,WTP,513.37,173.94,339.43,92.32,2.36,1.5,1.2,-6.64,339.43,-30.4,0.6,0.51,-1.0,-2.0,-7.0
GEMA,Consumer Cyclicals,E211,Home Furnishings,Gema Grahasarana Tbk,S,03/31/2023,Dec,U,0,1071.01,677.6,393.41,272.52,4.24,1.73,1.58,0.13,245.88,1709.92,0.9,1.72,0.0,0.0,0.0
KICI,Consumer Cyclicals,E213,Housewares & Specialties,Kedaung Indah Can Tbk,S,03/31/2023,Dec,U,0,184.88,70.61,114.27,21.94,-0.3,-0.23,-0.23,-4.67,414.03,-38.52,0.43,0.62,-1.0,-1.0,-6.0
LFLO,Consumer Cyclicals,E211,Home Furnishings,Imago Mulia Persada Tbk,S,12/31/2022,Dec,A,WTM,84.75,39.41,45.33,64.67,4.16,3.42,3.49,2.67,34.67,18.72,1.44,0.87,4.0,8.0,5.0
LMPI,Consumer Cyclicals,E213,Housewares & Specialties,Langgeng Makmur Industri Tbk,S,03/31/2023,Dec,U,0,696.77,496.04,200.73,129.38,-6.54,-5.23,-5.23,-25.2,199.03,-5.24,0.66,2.47,-4.0,-13.0,-20.0
MGLV,Consumer Cyclicals,E211,Home Furnishings,Panca Anugrah Wisesa Tbk,S,12/31/2022,Dec,A,WTM,265.32,156.19,109.13,166.55,18.84,15.55,15.46,9.46,57.29,4.33,0.72,1.43,6.0,14.0,9.0
MICE,Consumer Cyclicals,E213,Housewares & Specialties,Multi Indocitra Tbk,S,03/31/2023,Dec,U,0,1196.87,440.14,756.73,252.8,11.73,8.05,8.05,72.04,1261.22,6.91,0.39,0.58,4.0,6.0,17.0
OLIV,Consumer Cyclicals,E211,Home Furnishings,Oscar Mitra Sukses Sejahtera Tbk,S,12/31/2022,Dec,A,WTM,69.98,15.83,54.15,57.6,0.97,0.75,0.75,0.39,28.5,53.55,0.74,0.29,1.0,1.0,1.0
SCNP,Consumer Cyclicals,E212,Household Appliances,Selaras Citra Nusantara Perkasa Tbk,S,03/31/2023,Dec,U,0,550.43,170.77,379.66,1704.15,-6.86,-6.86,-4.29,-4.25,151.86,-56.91,1.59,0.45,-2.0,-3.0,-7.0
SOFA,Consumer Cyclicals,E211,Home Furnishings,Boston Furniture Industries Tbk,S,12/31/2022,Dec,U,0,62.05,17.16,44.89,399.01,1.36,0.84,0.84,0.51,27.15,45.07,0.85,0.38,1.0,2.0,2.0
WOOD,Consumer Cyclicals,E211,Home Furnishings,Integra Indocabinet Tbk,S,03/31/2023,Dec,U,0,6709.55,2931.16,3778.39,633.42,33.85,25.05,25.83,27.58,586.93,15.23,0.72,0.78,3.0,5.0,28.0
BIKE,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sepeda Bersama Indonesia Tbk,S,03/31/2023,Dec,U,0,311.36,185.3,126.06,158.19,7.62,5.94,5.94,16.41,97.47,12.68,2.13,1.47,7.0,17.0,13.0
IIKP,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,Inti Agri Resources Tbk,S,03/31/2023,Dec,U,0,248.74,24.54,224.2,3.79,-2.68,-2.16,-2.16,-1.36,6.67,-36.64,7.49,0.11,-18.0,-20.0,-1209.0
TOYS,Consumer Cyclicals,E321,Sport Equipment & Hobbies Goods,PT Sunindo Adipersada Tbk.,S,03/31/2023,Dec,A,0,364.83,103.44,261.39,29.77,2.16,0.7,0.7,4.75,182.16,10.95,0.29,0.4,2.0,3.0,23.0
ARGO,Consumer Cyclicals,E413,Textiles,Argo Pantes Tbk,S,03/31/2023,Dec,A,WTM,1105.37,2473.24,-1367.88,22.09,13.92,14.49,14.49,-290.05,-4076.43,-1.55,-0.11,-1.81,-7.0,0.0,-333.0
BATA,Consumer Cyclicals,E412,Footwear,Sepatu Bata Tbk,S,03/31/2023,Dec,U,0,789.28,496.33,292.95,136.09,-29.13,-26.99,-27.15,-92.05,225.34,-6.63,2.71,1.69,-15.0,-41.0,-88.0
BELL,Consumer Cyclicals,E413,Textiles,PT Trisula Textile Industries Tbk,S,03/31/2023,Dec,U,0,542.04,277.48,264.56,111.43,4.58,4.1,2.84,0.62,36.49,186.3,3.15,1.05,1.0,2.0,4.0
BIMA,Consumer Cyclicals,E412,Footwear,Primarindo Asia Infrastructure Tbk,S,03/31/2023,Dec,U,0,311.84,223.72,88.12,15.6,2.15,1.68,1.68,-3.9,144.89,-17.71,0.48,2.54,-1.0,-3.0,-15.0
CNTX,Consumer Cyclicals,E413,Textiles,Centex Tbk,S,12/31/2022,Mar,U,0,646.14,874.56,-228.42,543.78,-24.19,-24.19,-24.19,-555.29,-3263.15,-0.22,-0.04,-3.83,-6.0,0.0,-7.0
ERTX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Eratex Djaja Tbk,S,03/31/2023,Dec,U,0,1193.89,824.53,369.36,481.4,20.32,17.26,17.26,53.76,287.1,3.52,0.66,2.23,6.0,19.0,14.0
ESTI,Consumer Cyclicals,E413,Textiles,Ever Shine Textile Industry Tbk,S,03/31/2023,Dec,U,0,731.64,513.23,218.41,80.62,1.1,1.07,1.07,0.65,108.38,80.31,0.48,2.35,0.0,1.0,2.0
HDTX,Consumer Cyclicals,E413,Textiles,Panasia Indo Resources Tbk,S,03/31/2023,Dec,U,0,261.81,340.18,-78.38,0.01,-1.03,-0.59,-0.59,-13.94,-21.76,-8.61,-5.51,-4.34,-19.0,0.0,-929156.0
HRTA,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Hartadinata Abadi Tbk,S,03/31/2023,Dec,U,0,4233.76,2441.41,1792.35,2118.23,90.79,69.94,69.84,59.21,389.2,6.76,1.03,1.36,6.0,15.0,13.0
INDR,Consumer Cyclicals,E413,Textiles,Indorama Synthetics Tbk,S,03/31/2023,Dec,U,0,12803.84,5836.21,6967.63,3080.09,0.8,0.98,0.99,269.64,10648.14,16.02,0.41,0.84,1.0,3.0,6.0
INOV,Consumer Cyclicals,E413,Textiles,PT Inocycle Technology Group Tbk.,S,03/31/2023,Dec,U,0,1017.68,709.57,308.11,145.2,19.34,14.95,14.95,-15.22,170.39,-8.87,0.79,2.3,-3.0,-9.0,-19.0
MYTX,Consumer Cyclicals,E413,Textiles,PT Asia Pacific Investama Tbk.,S,03/31/2023,Dec,U,0,3709.04,4009.98,-300.94,301.19,-159.66,-159.66,-154.01,-24.3,-38.84,-2.72,-1.7,-13.32,-5.0,0.0,-62.0
PBRX,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Pan Brothers Tbk,S,03/31/2023,Dec,U,0,10760.34,5610.93,5149.41,1648.11,11.45,9.2,17.36,1.05,239.71,47.74,0.21,1.09,0.0,0.0,1.0
POLU,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Golden Flower Tbk,S,03/31/2023,Dec,U,0,222.95,97.27,125.68,17.43,-3.27,-3.27,-3.27,-15.12,167.57,-16.54,1.49,0.77,-5.0,-9.0,-65.0
POLY,Consumer Cyclicals,E413,Textiles,Asia Pacific Fibers Tbk,S,03/31/2023,Dec,U,0,3430.9,17736.21,-14305.3,1305.11,-141.26,-160.45,-160.45,76.93,-5731.86,0.65,-0.01,-1.24,6.0,0.0,15.0
RICY,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Ricky Putra Globalindo Tbk,S,03/31/2023,Dec,U,0,1624.13,1382.75,241.37,256.06,9.37,6.41,6.79,-93.97,376.14,-0.94,0.23,5.73,-4.0,-25.0,-24.0
SBAT,Consumer Cyclicals,E413,Textiles,PT Sejahtera Bintang Abadi Textile Tbk.,S,03/31/2023,Dec,U,0,641.21,496.42,144.79,17.97,-26.61,-26.61,-26.61,-20.78,30.46,-2.41,1.64,3.43,-15.0,-68.0,-2063.0
SRIL,Consumer Cyclicals,E413,Textiles,PT Sri Rejeki Isman Tbk,S,03/31/2023,Dec,A,WTM,11202.96,23030.98,-11828.02,1301.73,-115.31,-148.66,-148.66,-281.47,-578.33,-0.52,-0.25,-1.95,-51.0,0.0,-442.0
SSTM,Consumer Cyclicals,E413,Textiles,Sunson Textile Manufacturer Tbk,S,03/31/2023,Dec,U,0,423.78,183.68,240.1,68.39,1.92,1.45,1.45,-6.45,205.05,-82.96,2.61,0.77,-2.0,-3.0,-11.0
TFCO,Consumer Cyclicals,E413,Textiles,Tifico Fiber Indonesia Tbk,S,03/31/2023,Dec,U,0,5053.18,437.45,4615.73,2.67,18.39,17.21,17.21,5.02,957.01,129.45,0.68,0.09,0.0,1.0,3.0
TRIS,Consumer Cyclicals,E411,"Clothing, Accessories & Bags",Trisula International Tbk,S,03/31/2023,Dec,A,WTM,1188.11,466.44,721.67,376.55,38.21,30.71,16.95,13.67,229.73,16.53,0.98,0.65,4.0,6.0,11.0
UNIT,Consumer Cyclicals,E413,Textiles,Nusantara Inti Corpora Tbk,S,06/30/2020,Dec,U,0,363.63,116.65,246.98,52.8,0.33,0.25,0.22,4.53,3274.66,0.0,0.1,0.47,0.0,0.0,1.0
AKKU,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Anugerah Kagum Karya Utama Tbk,S,03/31/2023,Dec,U,0,725.88,292.9,432.98,1.24,-1.41,-1.41,-1.41,-5.79,67.13,-8.64,0.74,0.68,-5.0,-9.0,-3016.0
ARTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Arthavest Tbk,S,03/31/2023,Dec,U,0,367.89,17.42,350.47,16.68,3.17,3.46,2.09,3.28,784.62,640.63,2.68,0.05,0.0,0.0,9.0
BAYU,Consumer Cyclicals,E513,Travel Agencies,Bayu Buana Tbk,S,03/31/2023,Dec,U,0,762.84,359.36,403.49,590.69,20.13,16.18,16.19,164.49,1142.31,6.2,0.89,0.89,8.0,14.0,10.0
BLTZ,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Layar Prima Tbk,S,03/31/2023,Dec,U,0,2197.07,1744.8,452.27,205.87,-27.26,-20.69,-20.69,-33.22,517.51,-57.94,3.72,3.86,-1.0,-6.0,-14.0
BOLA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Bali Bintang Sejahtera Tbk,S,03/31/2023,Dec,U,0,810.58,55.15,755.43,83.02,41.1,41.1,36.65,1.55,125.9,132.89,1.64,0.07,1.0,1.0,11.0
BUVA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Bukit Uluwatu Villa Tbk,S,03/31/2023,Dec,U,0,1835.09,1996.61,-161.52,67.89,-2.43,-2.43,-1.27,-22.99,-23.71,-2.61,-2.53,-12.36,-9.0,0.0,-231.0
CLAY,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Citra Putra Realty Tbk,S,03/31/2023,Dec,U,0,583.21,588.1,-4.89,42.5,-5.0,-4.01,-3.97,-12.05,-1.9,-23.4,-148.2,-120.26,-5.0,0.0,-73.0
CSMI,Consumer Cyclicals,E515,Restaurants,Cipta Selera Murni Tbk,S,03/31/2023,Dec,U,0,66.6,55.26,11.33,1.79,-0.77,-0.96,-0.96,-7.11,13.89,-442.79,226.81,4.88,-9.0,-51.0,-325.0
DFAM,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Dafam Property Indonesia Tbk,S,03/31/2023,Dec,U,0,257.61,210.43,47.18,15.94,-6.55,-6.21,-6.15,-9.52,24.83,-8.3,3.18,4.46,-7.0,-38.0,-113.0
DUCK,Consumer Cyclicals,E515,Restaurants,Jaya Bersama Indo Tbk,S,09/30/2020,Dec,U,0,1344.58,421.65,922.93,179.78,30.81,20.59,20.59,32.07,719.17,0.0,0.24,0.46,3.0,4.0,23.0
EAST,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Eastparc Hotel Tbk,S,03/31/2023,Dec,U,0,280.17,32.13,248.04,24.39,9.95,8.06,8.06,7.66,60.11,14.37,1.83,0.13,11.0,13.0,130.0
ENAK,Consumer Cyclicals,E515,Restaurants,Champ Resto Indonesia Tbk,S,03/31/2023,Dec,U,0,810.65,538.86,271.79,311.65,2.62,3.06,3.06,29.33,125.44,43.8,10.24,1.98,8.0,23.0,20.0
ESTA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Esta Multi Usaha Tbk,S,03/31/2023,Dec,U,0,252.64,110.35,142.29,10.62,-0.97,-0.97,-0.97,1.15,59.18,105.92,2.06,0.78,1.0,2.0,26.0
FAST,Consumer Cyclicals,E515,Restaurants,Fast Food Indonesia Tbk,S,03/31/2023,Dec,U,0,3885.09,2853.14,1031.95,1423.92,-26.99,-22.06,-22.06,-19.99,258.61,-39.01,3.02,2.76,-2.0,-8.0,-6.0
FITT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Fitra International Tbk,S,03/31/2023,Dec,U,0,58.65,25.58,33.07,2.63,-2.29,-2.28,-2.28,-8.81,45.55,-70.4,13.61,0.77,-11.0,-19.0,-243.0
HOME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Mandarine Regency Tbk,S,09/30/2020,Dec,U,0,2452.28,334.09,2118.19,10.25,-12.32,-12.28,-12.28,-1.57,95.36,0.0,0.52,0.16,-1.0,-2.0,-341.0
HOTL,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Saraswati Griya Lestari Tbk,S,09/30/2021,Dec,U,0,1315.63,1014.27,301.35,36.47,-27.02,-27.02,-27.48,-11.87,84.89,0.0,0.59,3.37,-3.0,-14.0,-116.0
HRME,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Menteng Heritage Realty Tbk,S,03/31/2023,Dec,U,0,953.72,293.33,660.39,25.82,-4.75,-3.93,-3.93,-3.82,110.83,-13.1,0.45,0.44,-2.0,-3.0,-88.0
IDEA,Consumer Cyclicals,E521,Education Services,Idea Indonesia Akademi Tbk,S,12/31/2022,Dec,A,WTM,81.18,19.03,62.15,18.27,0.75,0.61,0.61,0.57,58.5,275.85,2.7,0.31,1.0,1.0,3.0
JGLE,Consumer Cyclicals,E514,Recreational & Sports Facilities,Graha Andrasentra Propertindo Tbk,S,03/31/2023,Dec,U,0,1709.31,525.89,1183.43,33.56,-5.67,-5.67,-5.67,-33.58,52.41,-1.49,0.95,0.44,-44.0,-64.0,-2259.0
JIHD,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta International Hotels & Development Tbk,S,03/31/2023,Dec,U,0,6677.88,1878.22,4799.67,352.76,82.12,73.42,24.64,1.6,2060.79,215.9,0.17,0.39,0.0,0.0,1.0
JSPT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Jakarta Setiabudi Internasional Tbk,S,03/31/2023,Dec,U,0,6088.61,3327.87,2760.74,360.45,59.42,55.97,37.88,-19.43,1190.62,-43.49,0.71,1.21,-1.0,-2.0,-12.0
KPIG,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",MNC Land Tbk,S,03/31/2023,Dec,U,0,32271.53,6493.02,25778.51,328.41,287.65,287.31,281.52,3.79,290.66,17.67,0.23,0.25,1.0,1.0,102.0
LUCY,Consumer Cyclicals,E515,Restaurants,Lima Dua Lima Tiga Tbk,S,12/31/2022,Dec,A,0,85.75,38.39,47.37,66.14,7.57,5.71,5.71,5.34,44.37,28.44,3.43,0.81,7.0,12.0,9.0
MABA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Marga Abhinaya Abadi Tbk,S,12/31/2019,Dec,A,WTP,2225.37,1941.4,283.98,45.45,-265.65,-265.65,-261.6,-17.03,18.48,0.0,2.71,6.84,-12.0,-92.0,-576.0
MAMI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Indonesia Tbk,S,09/30/2022,Dec,U,WTP,1768.01,534.06,1233.95,30.24,-33.55,-32.97,-33.55,-2.92,100.33,-17.11,0.5,0.43,-2.0,-3.0,-119.0
MAMIP,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Mas Murni Tbk (Preferred Stock),S,06/30/2022,Dec,U,WTP,1770.03,525.78,1244.25,20.45,-23.26,-23.26,-22.85,-5674.02,207374.64,-0.11,0.0,0.42,-2.0,-3.0,-167.0
MAPB,Consumer Cyclicals,E515,Restaurants,MAP Boga Adiperkasa Tbk,S,03/31/2023,Dec,U,0,2627.79,1431.88,1195.91,956.83,26.69,20.5,20.5,57.66,550.88,36.94,3.87,1.2,5.0,10.0,13.0
MINA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sanurhasta Mitra Tbk,S,03/31/2023,Dec,U,0,106.92,8.12,98.8,2.37,-0.89,-0.89,-0.89,-0.48,15.06,-119.66,3.85,0.08,-3.0,-3.0,-134.0
NATO,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Surya Permata Andalan Tbk,S,03/31/2023,Dec,U,0,800.27,1.68,798.58,1.96,-1.54,-1.54,-1.54,-0.17,99.81,-2745.89,4.57,0.0,0.0,0.0,-68.0
NUSA,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sinergi Megah Internusa Tbk,S,09/30/2019,Dec,U,0,817.91,64.77,753.15,8.78,-11.3,-11.3,-11.31,-1.52,97.81,0.0,0.51,0.09,-1.0,-2.0,-133.0
PANR,Consumer Cyclicals,E513,Travel Agencies,Panorama Sentrawisata Tbk,S,03/31/2023,Dec,U,0,1636.64,1036.78,599.87,832.07,45.2,36.16,15.89,38.36,499.89,20.33,1.56,1.73,3.0,8.0,6.0
PDES,Consumer Cyclicals,E513,Travel Agencies,Destinasi Tirta Nusantara Tbk,S,03/31/2023,Dec,U,0,267.64,224.68,42.96,105.7,7.15,7.45,2.35,-3.21,60.08,-92.98,4.96,5.23,-1.0,-5.0,-2.0
PGLI,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pembangunan Graha Lestari Indah Tbk,S,03/31/2023,Dec,A,WTM,108.09,42.1,65.99,4.74,-2.64,-2.64,-2.5,6.39,135.22,30.22,1.43,0.64,3.0,5.0,66.0
PJAA,Consumer Cyclicals,E514,Recreational & Sports Facilities,Pembangunan Jaya Ancol Tbk,S,03/31/2023,Dec,U,0,4012.09,2406.48,1605.61,260.35,72.38,44.68,44.98,147.65,1003.51,5.01,0.74,1.5,6.0,15.0,91.0
PLAN,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Planet Properindo Jaya Tbk,S,12/31/2022,Dec,A,WTM,88.23,27.26,60.97,10.89,-2.18,-2.18,-2.18,-2.44,68.28,-11.08,0.4,0.45,-2.0,-4.0,-20.0
PNSE,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Pudjiadi & Sons Tbk,S,03/31/2023,Dec,U,0,368.18,194.41,173.77,36.42,-4.05,-4.05,-1.91,0.06,217.8,6741.77,1.89,1.12,0.0,0.0,0.0
PSKT,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Red Planet Indonesia Tbk,S,03/31/2023,Dec,U,0,406.21,58.16,348.05,13.15,-2.89,-2.82,-2.82,-0.76,33.62,-66.14,1.49,0.17,-2.0,-2.0,-60.0
PTSP,Consumer Cyclicals,E515,Restaurants,Pioneerindo Gourmet International Tbk,S,03/31/2023,Dec,U,0,288.68,160.09,128.59,134.66,-3.92,-4.05,-3.42,39.49,582.35,49.64,3.37,1.24,3.0,7.0,6.0
PZZA,Consumer Cyclicals,E515,Restaurants,Sarimelati Kencana Tbk,S,03/31/2023,Dec,U,0,2487.28,1371.98,1115.3,842.11,-64.65,-50.89,-50.89,-25.38,369.08,-15.68,1.08,1.23,-3.0,-7.0,-9.0
RAFI,Consumer Cyclicals,E515,Restaurants,PT Sari Kreasi Boga Tbk,S,03/31/2023,Dec,U,0,262.2,31.39,230.81,67.01,3.4,3.33,3.33,3.4,73.79,14.71,0.68,0.14,4.0,5.0,16.0
SHID,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Hotel Sahid Jaya International Tbk,S,03/31/2023,Dec,U,0,1284.41,507.94,776.47,24.44,-6.01,-5.71,-5.71,-25.51,693.69,-115.23,4.24,0.65,-2.0,-4.0,-117.0
SNLK,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Sunter Lakeside Hotel Tbk,S,03/31/2023,Dec,U,0,195.53,47.04,148.49,-12.91,-1.18,-1.18,-1.18,-9.66,329.99,-87.95,2.58,0.32,-2.0,-3.0,-47.0
SOTS,Consumer Cyclicals,E512,"Hotels, Resorts & Cruise Lines",Satria Mega Kencana Tbk,S,03/31/2023,Dec,U,0,403.29,164.78,238.51,252.8,-3.26,-3.26,-3.25,-16.51,238.51,-16.96,1.17,0.69,-4.0,-7.0,-325.0
ABBA,Consumer Cyclicals,E614,Consumer Publishing,Mahaka Media Tbk,S,03/31/2023,Dec,U,0,317.79,325.98,-8.19,30.19,-10.94,-10.94,-8.91,-6.0,-2.08,-15.17,-43.75,-39.82,-7.0,0.0,-78.0
DIGI,Consumer Cyclicals,E614,Consumer Publishing,Arkadia Digital Media Tbk,S,03/31/2023,Dec,U,0,18.35,22.99,-4.64,12.66,-0.7,-0.71,-0.71,-8.37,-2.86,-5.97,-17.5,-4.95,-74.0,0.0,-107.0
FILM,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MD Pictures Tbk.,S,03/31/2023,Dec,U,0,1614.4,73.95,1540.45,61.16,2.93,1.64,2.89,16.82,161.96,108.79,11.3,0.05,10.0,10.0,262.0
FORU,Consumer Cyclicals,E611,Advertising,Fortune Indonesia Tbk,S,03/31/2023,Dec,U,0,51.85,15.29,36.57,12.99,-0.11,-0.08,-0.08,-5.79,78.6,-25.55,1.88,0.42,-5.0,-7.0,-21.0
IPTV,Consumer Cyclicals,E613,Cable & Satellite,MNC Vision Networks Tbk,S,03/31/2023,Dec,U,0,10924.45,3063.68,7860.77,637.61,58.86,47.67,43.94,-2.38,186.28,-21.01,0.27,0.39,-1.0,-1.0,-16.0
MARI,Consumer Cyclicals,E612,Broadcasting,Mahaka Radio Integra Tbk,S,03/31/2023,Dec,U,0,561.45,410.35,151.1,18.21,-24.0,-25.24,-9.55,-7.62,28.77,-8.27,2.19,2.72,-7.0,-26.0,-220.0
MDIA,Consumer Cyclicals,E612,Broadcasting,Intermedia Capital Tbk,S,03/31/2023,Dec,U,0,7494.07,4447.04,3047.03,228.37,107.17,101.44,101.59,2.15,77.7,23.31,0.64,1.46,1.0,3.0,37.0
MNCN,Consumer Cyclicals,E612,Broadcasting,Media Nusantara Citra Tbk,S,03/31/2023,Dec,U,0,22293.57,1703.38,20590.18,2441.99,835.64,676.98,607.24,135.85,1368.14,4.71,0.47,0.08,9.0,10.0,84.0
MSIN,Consumer Cyclicals,E621,Entertainment & Movie Production,PT MNC Studios International Tbk.,S,03/31/2023,Dec,U,0,6610.79,1008.01,5602.78,823.91,139.38,108.72,107.8,25.41,461.7,157.02,8.64,0.18,5.0,6.0,37.0
MSKY,Consumer Cyclicals,E613,Cable & Satellite,MNC Sky Vision Tbk,S,03/31/2023,Dec,U,0,3269.4,1097.63,2171.77,219.58,-71.98,-58.41,-58.41,-123.06,1088.95,-1.07,0.12,0.51,-8.0,-11.0,-112.0
NETV,Consumer Cyclicals,E612,Broadcasting,Net Visi Media Tbk,S,03/31/2023,Dec,U,0,1616.9,1775.07,-158.17,67.64,-74.98,-66.75,-66.3,-8.71,-6.74,-15.39,-19.87,-11.22,-13.0,0.0,-302.0
SCMA,Consumer Cyclicals,E612,Broadcasting,Surya Citra Media Tbk,S,03/31/2023,Dec,U,0,10636.79,1919.12,8717.66,3233.7,77.66,9.67,66.66,8.49,117.85,16.25,1.17,0.22,6.0,7.0,41.0
